"","Cluster","cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1444","C3","C3","GO:0045834","positive regulation of lipid metabolic process","19/1038","151/23239",4.53548143018901e-05,0.00285876420279625,0.00228631958626537,"11666/11307/11539/11607/11652/11816/100504663/13167/13350/104418/14756/18563/18783/18984/19733/212980/20845/22325/57257",19
"1445","C3","C3","GO:0071496","cellular response to external stimulus","28/1038","275/23239",4.54554461364155e-05,0.00285876420279625,0.00228631958626537,"27053/100504663/66615/26362/29810/12389/12575/56506/74374/66148/13506/14275/14466/14718/66809/16828/17000/18125/18704/18760/20525/72027/20807/223255/21848/22278/22414/217695",28
"1446","C3","C3","GO:0042176","regulation of protein catabolic process","34/1038","366/23239",4.9022904064988e-05,0.00304642332403854,0.00243640147270354,"11501/12306/11816/23806/66615/53325/12234/74374/77128/13010/72584/13636/72194/14466/14756/14775/114128/269473/105689/65113/18263/269608/12795/19186/19733/76867/279766/54198/20660/99929/22187/225896/84092/269523",34
"1447","C3","C3","GO:0006520","cellular amino acid metabolic process","27/1038","263/23239",5.35298815972057e-05,0.00328736449338134,0.00262909610420456,"30956/268860/212647/214579/104776/27053/107869/55936/13190/14085/229487/14718/15186/56357/238505/226518/74080/18125/18242/18263/18451/97541/110391/109093/58865/232078/70120",27
"1448","C3","C3","GO:0090276","regulation of peptide hormone secretion","24/1038","221/23239",5.63684687119314e-05,0.00342143496135212,0.00273632003563672,"78894/268860/269275/12015/12289/18555/12638/12801/13447/93692/14756/15107/15251/16535/228355/76055/18125/23957/218461/18641/223775/214597/319613/26950",24
"1449","C3","C3","GO:0046545","development of primary female sexual characteristics","16/1038","116/23239",5.84552535153868e-05,0.00350731521092321,0.00280500345362401,"13615/13667/226090/14313/17311/16867/16876/26423/18783/12394/30953/20397/227631/99929/22187/22431",16
"1450","C3","C3","GO:0086003","cardiac muscle cell contraction","11/1038","60/23239",6.14208164069464e-05,0.00363798888345646,0.00290951077067722,"11539/12289/12389/216033/13506/13511/14463/16535/67451/20191/72821",11
"1451","C3","C3","GO:0042135","neurotransmitter catabolic process","6/1038","17/23239",6.33539438255036e-05,0.00363798888345646,0.00290951077067722,"268860/214579/104776/17161/109731/18984",6
"1452","C3","C3","GO:0046888","negative regulation of hormone secretion","14/1038","93/23239",6.35179135235353e-05,0.00363798888345646,0.00290951077067722,"269275/11539/13615/15107/16535/228355/18125/18387/218461/18641/223775/75767/52055/26950",14
"1453","C3","C3","GO:0001890","placenta development","20/1038","168/23239",6.4103471129983e-05,0.00363798888345646,0.00290951077067722,"11535/12162/12576/12577/17684/214253/14183/14388/15205/15251/50785/15486/16669/16691/16842/18783/56096/18799/11757/20687",20
"1454","C3","C3","GO:1901605","alpha-amino acid metabolic process","22/1038","195/23239",6.41178117390794e-05,0.00363798888345646,0.00290951077067722,"30956/212647/214579/104776/27053/107869/55936/13190/14085/14718/15186/56357/238505/226518/74080/18125/18242/18263/18451/110391/58865/232078",22
"1455","C3","C3","GO:0033539","fatty acid beta-oxidation using acyl-CoA dehydrogenase","5/1038","11/23239",6.4927474377892e-05,0.00364431630379136,0.00291457117580894,"102632/11363/11364/66841/56357",5
"1456","C3","C3","GO:0007264","small GTPase mediated signal transduction","40/1038","468/23239",7.22797254455133e-05,0.00401383156197425,0.00321009396547487,"329165/11607/11816/211673/71302/14570/102098/12488/226751/72729/68178/54366/13131/13169/104418/13430/94176/238130/13449/239530/17311/333050/67168/228355/269608/18760/19331/217371/224624/68708/78255/223864/19414/19419/233046/214952/11858/84092/22325/57257",40
"1457","C3","C3","GO:0031668","cellular response to extracellular stimulus","23/1038","211/23239",7.53579080107795e-05,0.0041407187349081,0.0033115729991219,"27053/100504663/66615/26362/12575/56506/74374/66148/13506/14275/14466/66809/16828/18704/18760/20525/72027/20807/223255/21848/22278/22414/217695",23
"1458","C3","C3","GO:0031669","cellular response to nutrient levels","21/1038","184/23239",7.88963021807861e-05,0.0042412494593836,0.00339197325184823,"27053/100504663/66615/12575/56506/74374/66148/13506/14275/14466/66809/18704/18760/20525/72027/20807/223255/21848/22278/22414/217695",21
"1459","C3","C3","GO:0086091","regulation of heart rate by cardiac conduction","8/1038","33/23239",7.89334609636805e-05,0.0042412494593836,0.00339197325184823,"12289/12389/216033/13506/13511/16535/67451/72821",8
"1460","C3","C3","GO:0008203","cholesterol metabolic process","16/1038","119/23239",7.98768447078285e-05,0.0042412494593836,0.00339197325184823,"11307/11363/11804/11812/11816/12638/109754/13070/244373/14149/208715/18145/18559/19302/18984/20660",16
"1461","C3","C3","GO:0019674","NAD metabolic process","9/1038","42/23239",8.04374897469304e-05,0.0042412494593836,0.00339197325184823,"14571/67834/16828/16832/226518/74080/18641/56857/269523",9
"1462","C3","C3","GO:1905939","regulation of gonad development","7/1038","25/23239",8.23003563533852e-05,0.00429607860164671,0.00343582329786869,"12638/17684/50796/26423/12394/20346/22431",7
"1463","C3","C3","GO:0010876","lipid localization","33/1038","361/23239",8.58383118210099e-05,0.00435592238826328,0.00348368384590687,"11304/76184/11666/11307/269275/11607/11652/12306/11812/11816/241633/12266/12389/12638/74114/13350/26383/16867/432628/216749/18145/18559/18783/18779/11520/69060/19156/12394/20660/216892/20750/20845/12257",33
"1464","C3","C3","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","13/1038","84/23239",8.59501927186049e-05,0.00435592238826328,0.00348368384590687,"12015/12289/18555/12638/14756/15251/218461/223775/74998/52055/214597/319613/26950",13
"1465","C3","C3","GO:0042475","odontogenesis of dentin-containing tooth","13/1038","84/23239",8.59501927186049e-05,0.00435592238826328,0.00348368384590687,"58208/12156/12162/13608/14313/21821/16842/17701/17702/66049/20866/546144/22420",13
"1466","C3","C3","GO:0021783","preganglionic parasympathetic fiber development","6/1038","18/23239",9.14452978706963e-05,0.00458985052774072,0.00367076975055852,"13654/15205/78286/18846/243743/20346",6
"1467","C3","C3","GO:0032970","regulation of actin filament-based process","34/1038","378/23239",9.2648715447205e-05,0.00460596471080391,0.00368365719763023,"329165/27360/11539/211673/56443/12389/12488/12632/23789/216033/330938/13506/13511/16456/319710/14463/230824/15901/19062/80880/18484/67451/19303/66824/223864/66214/11858/20191/13609/245857/19241/19230/22351/330319",34
"1468","C3","C3","GO:1901342","regulation of vasculature development","31/1038","332/23239",9.43833913547714e-05,0.00463515445363992,0.0037070019284404,"11535/11607/12162/12266/105844/109901/12633/107869/13036/13636/18606/14066/14388/14463/14886/15239/15251/15277/15507/15901/18704/18760/19303/223864/66214/12394/20193/20866/240725/21826/22431",31
"1469","C3","C3","GO:0032024","positive regulation of insulin secretion","13/1038","85/23239",9.73772500944767e-05,0.00463515445363992,0.0037070019284404,"78894/268860/12015/12289/12638/13447/93692/14756/15251/76055/23957/319613/26950",13
"1470","C3","C3","GO:0033692","cellular polysaccharide biosynthetic process","11/1038","63/23239",9.76695859881453e-05,0.00463515445363992,0.0037070019284404,"11364/11652/56336/234356/14042/14936/19062/64580/72157/19045/76487",11
"1471","C3","C3","GO:0086002","cardiac muscle cell action potential involved in contraction","9/1038","43/23239",9.77312011186203e-05,0.00463515445363992,0.0037070019284404,"12289/12389/216033/13506/13511/16535/67451/20191/72821",9
"1472","C3","C3","GO:0034599","cellular response to oxidative stress","26/1038","258/23239",9.92496165244412e-05,0.00463515445363992,0.0037070019284404,"11666/67689/26362/12633/231207/69635/14463/93692/14763/14775/15251/15507/238505/18779/11757/54683/18760/19156/19733/18174/76650/20852/223255/22030/68015/246196",26
"1473","C3","C3","GO:0034637","cellular carbohydrate biosynthetic process","12/1038","74/23239",0.000100499027517851,0.00463515445363992,0.0037070019284404,"11364/11652/56336/234356/14042/14718/14936/19062/64580/72157/19045/76487",12
"1474","C3","C3","GO:0042391","regulation of membrane potential","37/1038","427/23239",0.000100605593450955,0.00463515445363992,0.0037070019284404,"268860/11666/11539/11652/12015/12289/12389/12638/11438/12801/216033/13506/13511/14397/14400/14407/14466/93692/14718/14805/16508/16510/192775/16535/227632/16532/76055/67451/11757/20191/72821/210274/20907/12257/22187/99526/269523",37
"1475","C3","C3","GO:0050770","regulation of axonogenesis","22/1038","201/23239",0.000100739112285642,0.00463515445363992,0.0037070019284404,"11816/13131/330938/13430/12934/13636/17756/105689/17919/56177/18846/243743/11858/20346/20352/26456/20357/214968/76965/20807/245857/22352",22
"1476","C3","C3","GO:0005976","polysaccharide metabolic process","15/1038","109/23239",0.000101227511056504,0.00463515445363992,0.0037070019284404,"11364/11652/56336/71884/234356/14042/14936/19062/110173/64580/72157/19045/76487/19309/216558",15
"1477","C3","C3","GO:0097581","lamellipodium organization","13/1038","86/23239",0.000110093710209068,0.00499729710688119,0.00399662841820746,"319713/12505/23789/13430/18606/170736/19303/13609/245857/19230/22325/57257/22330",13
"1478","C3","C3","GO:1901606","alpha-amino acid catabolic process","12/1038","75/23239",0.000114842238009027,0.00516790071040621,0.00413307001763885,"30956/212647/104776/14085/14718/15186/56357/18125/18242/110391/58865/232078",12
"1479","C3","C3","GO:1902652","secondary alcohol metabolic process","16/1038","123/23239",0.000118973039925011,0.00530802793511586,0.00424513788882224,"11307/11363/11804/11812/11816/12638/109754/13070/244373/14149/208715/18145/18559/19302/18984/20660",16
"1480","C3","C3","GO:0086001","cardiac muscle cell action potential","10/1038","54/23239",0.000120756389816915,0.00534193521054488,0.00427225550413813,"12289/12389/216033/13506/13511/16508/16535/67451/20191/72821",10
"1481","C3","C3","GO:0044264","cellular polysaccharide metabolic process","14/1038","99/23239",0.000126991595950218,0.00554840247741253,0.00443737935580119,"11364/11652/56336/234356/14042/14936/19062/110173/64580/72157/19045/76487/19309/216558",14
"1482","C3","C3","GO:0006907","pinocytosis","6/1038","19/23239",0.000128612394591363,0.00554840247741253,0.00443737935580119,"26362/12389/13430/94176/66824/69178",6
"1483","C3","C3","GO:0008209","androgen metabolic process","6/1038","19/23239",0.000128612394591363,0.00554840247741253,0.00443737935580119,"11535/114664/15486/20397/20750/99929",6
"1484","C3","C3","GO:0001659","temperature homeostasis","20/1038","177/23239",0.000132725092050425,0.00557231766132286,0.00445650571583111,"268860/11363/11539/12389/12801/13615/26383/23882/14775/15107/15183/15901/16190/104263/333050/107515/67013/18559/20852/22095",20
"1485","C3","C3","GO:0051048","negative regulation of secretion","25/1038","248/23239",0.000133276892371043,0.00557231766132286,0.00445650571583111,"268860/269275/11539/16790/12801/13615/15107/16535/107515/228355/109731/18007/18125/319239/18387/218461/18641/223775/75767/52055/66214/243958/110213/22320/26950",25
"1486","C3","C3","GO:0072330","monocarboxylic acid biosynthetic process","25/1038","248/23239",0.000133276892371043,0.00557231766132286,0.00445650571583111,"268860/11666/106861/11363/56847/11674/11676/27053/26378/209692/13615/54325/244373/15251/15277/16828/16832/19302/18641/18783/19733/212980/20845/232078/21991",25
"1487","C3","C3","GO:0006869","lipid transport","30/1038","323/23239",0.000133539403290903,0.00557231766132286,0.00445650571583111,"11304/76184/11666/11307/11607/11652/12306/11812/11816/241633/12389/12638/74114/13350/16867/432628/216749/18145/18559/18783/18779/11520/69060/19156/12394/20660/216892/20750/20845/12257",30
"1488","C3","C3","GO:0001666","response to hypoxia","22/1038","205/23239",0.000134504219411241,0.00557231766132286,0.00445650571583111,"268860/52538/11501/11539/12015/12156/12389/11438/17684/231207/68655/15251/16508/236900/18806/12795/19309/66214/20191/18174/110213/22278",22
"1489","C3","C3","GO:0001892","embryonic placenta development","15/1038","112/23239",0.000138179699470922,0.00567951205699379,0.00454223529301016,"11535/12162/12577/17684/14183/14388/15205/15251/50785/16669/16691/16842/56096/18799/20687",15
"1490","C3","C3","GO:1903531","negative regulation of secretion by cell","23/1038","220/23239",0.000141984682243492,0.0057903128227424,0.00463084909356651,"268860/269275/11539/12801/13615/15107/16535/107515/228355/109731/18007/18125/18387/218461/18641/223775/75767/52055/66214/243958/110213/22320/26950",23
"1491","C3","C3","GO:0052547","regulation of peptidase activity","35/1038","403/23239",0.000146650117647599,0.00593421406294937,0.00474593526389538,"269275/11652/54208/12015/12389/12505/12633/69362/69294/13010/13012/13036/69635/13636/14066/14775/16842/17314/15370/170721/23980/18984/19186/66824/80751/110651/68348/74069/20715/20708/20713/18174/20660/225896/269523",35
"1492","C3","C3","GO:2000241","regulation of reproductive process","19/1038","167/23239",0.000176770798602862,0.00709802745159184,0.0056767043502749,"269275/12162/434438/12576/12638/17684/12801/50796/14183/17701/17702/26423/20112/192199/12394/20346/240725/22022/22431",19
"1493","C3","C3","GO:0086005","ventricular cardiac muscle cell action potential","7/1038","28/23239",0.000180276395202036,0.00718353269431012,0.0057450878535257,"12389/216033/13506/13511/16535/67451/20191",7
"1494","C3","C3","GO:0086065","cell communication involved in cardiac conduction","8/1038","37/23239",0.000187306696654855,0.00740712845862382,0.00592391035831863,"12289/12389/216033/13506/13511/16535/67451/20191",8
"1495","C3","C3","GO:0010821","regulation of mitochondrion organization","16/1038","129/23239",0.00020872365360439,0.00813193245524067,0.00650357816444535,"52538/12015/29810/74374/14466/14775/15251/15277/67013/71648/66824/214952/20847/380705/12257/22333",16
"1496","C3","C3","GO:0042180","cellular ketone metabolic process","20/1038","183/23239",0.000208750756513841,0.00813193245524067,0.00650357816444535,"11666/11363/11652/11674/12156/12389/12801/227683/67914/13167/13350/244373/14149/109801/236900/18783/19733/56857/212980/20845",20
"1497","C3","C3","GO:0016311","dephosphorylation","32/1038","364/23239",0.000222862962795678,0.00857484936933086,0.00685780451679092,"11433/11539/12156/12234/218294/72349/243312/14466/16150/212111/101490/19062/76429/50791/223989/245578/243382/242083/19045/241289/19057/56420/74521/19258/19268/54720/19733/66072/72281/245857/232078/217695",32
"1498","C3","C3","GO:0009991","response to extracellular stimulus","33/1038","380/23239",0.00022434067913642,0.00857484936933086,0.00685780451679092,"78894/11364/269275/11816/27053/100504663/66615/26362/12575/56506/74374/66148/13506/14275/14466/66809/16828/17202/216749/67013/18704/18760/233046/20525/72027/20750/20807/223255/110213/21848/22278/22414/217695",33
"1499","C3","C3","GO:0086004","regulation of cardiac muscle cell contraction","8/1038","38/23239",0.000228047246392586,0.00857484936933086,0.00685780451679092,"11539/12389/216033/13506/13511/14463/67451/20191",8
"1500","C3","C3","GO:0016052","carbohydrate catabolic process","16/1038","130/23239",0.00022833411155881,0.00857484936933086,0.00685780451679092,"11674/11676/12015/71884/71755/209692/15251/15277/16828/110173/17939/18641/72157/19045/19309/21991",16
"1501","C3","C3","GO:0016125","sterol metabolic process","16/1038","130/23239",0.00022833411155881,0.00857484936933086,0.00685780451679092,"11307/11363/11804/11812/11816/12638/109754/13070/244373/14149/208715/18145/18559/19302/18984/20660",16
"1502","C3","C3","GO:0048486","parasympathetic nervous system development","6/1038","21/23239",0.000238220902176091,0.0088822364954228,0.00710363983481485,"13654/15205/78286/18846/243743/20346",6
